s,C,C,%,%,%,m,C,C,%,%,%,m,C,C,%,%,%,m,C,C,%,%,%,m,C,C,%,%,%,m,C,C,%,%,%,m
Time,"Salon_T_upper","Salon_T_lower","Salon_O2_pct","Salon_CO_pct","Salon_CO2_pct","Salon_visibility_m","Pasillo_T_upper","Pasillo_T_lower","Pasillo_O2_pct","Pasillo_CO_pct","Pasillo_CO2_pct","Pasillo_visibility_m","Dormitorio1_T_upper","Dormitorio1_T_lower","Dormitorio1_O2_pct","Dormitorio1_CO_pct","Dormitorio1_CO2_pct","Dormitorio1_visibility_m","Dormitorio2_T_upper","Dormitorio2_T_lower","Dormitorio2_O2_pct","Dormitorio2_CO_pct","Dormitorio2_CO2_pct","Dormitorio2_visibility_m","Cocina_T_upper","Cocina_T_lower","Cocina_O2_pct","Cocina_CO_pct","Cocina_CO2_pct","Cocina_visibility_m","Bano_T_upper","Bano_T_lower","Bano_O2_pct","Bano_CO_pct","Bano_CO2_pct","Bano_visibility_m"
 2.0902513E+002, 1.8548791E+002, 1.7288487E+002, 1.0032573E+001, 6.2042404E-002, 5.3066061E+000, 1.3228386E-001, 1.9482488E+002, 8.5941255E+001, 1.1167145E+001, 5.8249816E-002, 4.9854727E+000, 1.3873889E-001, 1.1864172E+002, 8.4470437E+001, 1.2608344E+001, 4.9619850E-002, 4.2526162E+000, 1.3751113E-001, 1.1780333E+002, 8.2735992E+001, 1.2669108E+001, 4.9249788E-002, 4.2211886E+000, 1.4043696E-001, 1.1607740E+002, 7.8632620E+001, 1.2849719E+001, 4.8149835E-002, 4.1277749E+000, 1.4214994E-001, 1.1070151E+002, 7.9731702E+001, 1.1955092E+001, 5.3597542E-002, 4.5904222E+000, 1.2630591E-001
 2.1003829E+002, 1.8399848E+002, 1.7243549E+002, 1.0053128E+001, 6.2161397E-002, 5.3167862E+000, 1.3134544E-001, 2.0220011E+002, 8.3767455E+001, 1.1293549E+001, 5.7532784E-002, 4.9245948E+000, 1.3721531E-001, 1.2060818E+002, 8.5304458E+001, 1.2585843E+001, 4.9756886E-002, 4.2642540E+000, 1.3742820E-001, 1.1711512E+002, 8.2938778E+001, 1.2523919E+001, 5.0134009E-002, 4.2962813E+000, 1.3847309E-001, 1.1444396E+002, 7.8740747E+001, 1.2831844E+001, 4.8258696E-002, 4.1370199E+000, 1.4175925E-001, 1.0860452E+002, 7.9585766E+001, 1.1824180E+001, 5.4390335E-002, 4.6577489E+000, 1.2489746E-001
 2.1101571E+002, 1.8235628E+002, 1.7744496E+002, 1.0060814E+001, 6.2170953E-002, 5.3176150E+000, 1.3178343E-001, 1.9308468E+002, 8.3463236E+001, 1.1334935E+001, 5.7309956E-002, 4.9056800E+000, 1.3779120E-001, 1.1860452E+002, 8.6431008E+001, 1.2550621E+001, 4.9971390E-002, 4.2824709E+000, 1.3712334E-001, 1.1669552E+002, 8.2220414E+001, 1.2504385E+001, 5.0252976E-002, 4.3063846E+000, 1.3802414E-001, 1.1246149E+002, 7.8123813E+001, 1.2836434E+001, 4.8230746E-002, 4.1346463E+000, 1.4148064E-001, 1.0847464E+002, 7.9318055E+001, 1.1752458E+001, 5.4822099E-002, 4.6944151E+000, 1.2466584E-001
 2.1204288E+002, 1.9152095E+002, 1.7410563E+002, 1.0031978E+001, 6.1981610E-002, 5.3014234E+000, 1.3343526E-001, 1.9195251E+002, 8.5849146E+001, 1.1301183E+001, 5.7532268E-002, 4.9245650E+000, 1.3848136E-001, 1.1838433E+002, 8.6369480E+001, 1.2500463E+001, 5.0276861E-002, 4.3084130E+000, 1.3676457E-001, 1.1804251E+002, 8.0409408E+001, 1.2520141E+001, 5.0157023E-002, 4.2982357E+000, 1.3821648E-001, 1.1186526E+002, 7.6039388E+001, 1.2796928E+001, 4.8471344E-002, 4.1550792E+000, 1.4058305E-001, 1.0849703E+002, 7.9179240E+001, 1.1747214E+001, 5.4852897E-002, 4.6970303E+000, 1.2456774E-001
 2.1305181E+002, 1.8776724E+002, 1.6773525E+002, 9.9708363E+000, 6.1410713E-002, 5.2526515E+000, 1.3337417E-001, 1.7682420E+002, 8.3132984E+001, 1.1328918E+001, 5.7324826E-002, 4.9069362E+000, 1.3638639E-001, 1.1976232E+002, 8.5512575E+001, 1.2420767E+001, 5.0762223E-002, 4.3496325E+000, 1.3618448E-001, 1.1900890E+002, 7.8818739E+001, 1.2523719E+001, 5.0135231E-002, 4.2963850E+000, 1.3811245E-001, 1.1123182E+002, 7.4013246E+001, 1.2704279E+001, 4.9035591E-002, 4.2029979E+000, 1.3899161E-001, 1.0838049E+002, 7.9303674E+001, 1.1740329E+001, 5.4890472E-002, 4.7002199E+000, 1.2432758E-001
 2.1402314E+002, 1.8378537E+002, 1.6599447E+002, 1.0031467E+001, 6.1754325E-002, 5.2820508E+000, 1.3232932E-001, 1.7153675E+002, 8.0123893E+001, 1.0911902E+001, 5.9171537E-002, 5.0635566E+000, 1.3283292E-001, 1.1806287E+002, 8.5013798E+001, 1.2328562E+001, 5.1323769E-002, 4.3973219E+000, 1.3505905E-001, 1.1840521E+002, 7.8126454E+001, 1.2383159E+001, 5.0991264E-002, 4.3690838E+000, 1.3582333E-001, 1.1165847E+002, 7.4887799E+001, 1.2739363E+001, 4.8821919E-002, 4.1848518E+000, 1.3973217E-001, 1.0765206E+002, 7.9625692E+001, 1.1715877E+001, 5.5030785E-002, 4.7121334E+000, 1.2407851E-001
 2.1503661E+002, 1.8116159E+002, 1.6435678E+002, 1.0057654E+001, 6.1933055E-002, 5.2973329E+000, 1.3137721E-001, 1.7176489E+002, 8.0262554E+001, 1.0721776E+001, 6.0098047E-002, 5.1421699E+000, 1.3200078E-001, 1.1727630E+002, 8.5380929E+001, 1.2271997E+001, 5.1668258E-002, 4.4265776E+000, 1.3384922E-001, 1.1979382E+002, 7.8907691E+001, 1.2309020E+001, 5.1442780E-002, 4.4074289E+000, 1.3500371E-001, 1.1211164E+002, 7.8166088E+001, 1.2761901E+001, 4.8684660E-002, 4.1731951E+000, 1.4013827E-001, 1.0919901E+002, 7.9820181E+001, 1.1696470E+001, 5.5144250E-002, 4.7217681E+000, 1.2383111E-001
 2.1604434E+002, 1.7771801E+002, 1.6049482E+002, 1.0015153E+001, 6.1694240E-002, 5.2768994E+000, 1.3191459E-001, 1.7508546E+002, 8.1656861E+001, 1.0892674E+001, 5.9348302E-002, 5.0785866E+000, 1.3331980E-001, 1.1733992E+002, 8.5353598E+001, 1.2194911E+001, 5.2137725E-002, 4.4664472E+000, 1.3228080E-001, 1.2102284E+002, 8.0778265E+001, 1.2243158E+001, 5.1843894E-002, 4.4414936E+000, 1.3462736E-001, 1.1123324E+002, 8.0855005E+001, 1.2673694E+001, 4.9221855E-002, 4.2188164E+000, 1.3852447E-001, 1.1378449E+002, 7.9465448E+001, 1.1680951E+001, 5.5235403E-002, 4.7295082E+000, 1.2352978E-001
 2.1703491E+002, 1.8567322E+002, 1.5786176E+002, 9.9347665E+000, 6.1166776E-002, 5.2317935E+000, 1.3216956E-001, 1.7184156E+002, 8.0057715E+001, 1.0970445E+001, 5.8965358E-002, 5.0460928E+000, 1.3370807E-001, 1.1718711E+002, 8.4991681E+001, 1.2100167E+001, 5.2714728E-002, 4.5154493E+000, 1.3083683E-001, 1.1904077E+002, 8.2447868E+001, 1.2140789E+001, 5.2467337E-002, 4.4944396E+000, 1.3367658E-001, 1.1098421E+002, 8.1348381E+001, 1.2526842E+001, 5.0116212E-002, 4.2947699E+000, 1.3625712E-001, 1.1290216E+002, 7.8629406E+001, 1.1676121E+001, 5.5268349E-002, 4.7323072E+000, 1.2317394E-001
 2.1800738E+002, 1.8315505E+002, 1.5929762E+002, 9.9683388E+000, 6.1329324E-002, 5.2457101E+000, 1.3148048E-001, 1.6791271E+002, 7.7611567E+001, 1.1145113E+001, 5.8157218E-002, 4.9775395E+000, 1.3471927E-001, 1.1704780E+002, 8.5318816E+001, 1.2061715E+001, 5.2948911E-002, 4.5353374E+000, 1.3016328E-001, 1.2329708E+002, 8.3320578E+001, 1.1913964E+001, 5.3848689E-002, 4.6117511E+000, 1.3109395E-001, 1.1070360E+002, 7.9743914E+001, 1.2464320E+001, 5.0496981E-002, 4.3271067E+000, 1.3548035E-001, 1.1140871E+002, 7.7710188E+001, 1.1687927E+001, 5.5200013E-002, 4.7265049E+000, 1.2295819E-001
 2.1901086E+002, 1.8584868E+002, 1.5894309E+002, 9.9443402E+000, 6.1212789E-002, 5.2357330E+000, 1.3132954E-001, 1.6512376E+002, 7.6063409E+001, 1.1091561E+001, 5.8422604E-002, 5.0000588E+000, 1.3317482E-001, 1.1681042E+002, 8.6323176E+001, 1.2034972E+001, 5.3111778E-002, 4.5491689E+000, 1.2961777E-001, 1.2648191E+002, 8.3827519E+001, 1.1766043E+001, 5.4747575E-002, 4.6880886E+000, 1.2920226E-001, 1.1023854E+002, 7.7095975E+001, 1.2440162E+001, 5.0644106E-002, 4.3396014E+000, 1.3517720E-001, 1.0678649E+002, 7.6823289E+001, 1.1698586E+001, 5.5134546E-002, 4.7209449E+000, 1.2287515E-001
 2.2005169E+002, 1.8233772E+002, 1.5300936E+002, 9.9196967E+000, 6.1104498E-002, 5.2264574E+000, 1.3158472E-001, 1.6746388E+002, 7.6468846E+001, 1.1036261E+001, 5.8704580E-002, 5.0239890E+000, 1.3156215E-001, 1.1424899E+002, 8.6443486E+001, 1.1989730E+001, 5.3387307E-002, 4.5725682E+000, 1.2886312E-001, 1.2373055E+002, 8.4022935E+001, 1.1787818E+001, 5.4614326E-002, 4.6767722E+000, 1.2875961E-001, 1.0774419E+002, 7.4951080E+001, 1.2362330E+001, 5.1118112E-002, 4.3798564E+000, 1.3365235E-001, 1.0343378E+002, 7.6126787E+001, 1.1695030E+001, 5.5153516E-002, 4.7225552E+000, 1.2270628E-001
 2.2101363E+002, 1.7682160E+002, 1.5535169E+002, 9.9592664E+000, 6.1324822E-002, 5.2453094E+000, 1.3256780E-001, 1.7332176E+002, 8.0174298E+001, 1.1172016E+001, 5.8041388E-002, 4.9677173E+000, 1.3275423E-001, 1.1532655E+002, 8.5294034E+001, 1.1936799E+001, 5.3709665E-002, 4.5999445E+000, 1.2841319E-001, 1.2029381E+002, 8.3876757E+001, 1.1858920E+001, 5.4183651E-002, 4.6401978E+000, 1.2910237E-001, 1.0669186E+002, 7.4164041E+001, 1.2324762E+001, 5.1346908E-002, 4.3992870E+000, 1.3259818E-001, 1.0173506E+002, 7.6248820E+001, 1.1679582E+001, 5.5244202E-002, 4.7302556E+000, 1.2246600E-001
 2.2202007E+002, 1.7431705E+002, 1.5058024E+002, 9.9475107E+000, 6.1284856E-002, 5.2418813E+000, 1.3257922E-001, 1.6644771E+002, 8.5783199E+001, 1.1224853E+001, 5.7778266E-002, 4.9453895E+000, 1.3324027E-001, 1.1604676E+002, 8.4467066E+001, 1.1893409E+001, 5.3973905E-002, 4.6223852E+000, 1.2803027E-001, 1.1883960E+002, 8.3607770E+001, 1.1851178E+001, 5.4231047E-002, 4.6442230E+000, 1.2898605E-001, 1.0877994E+002, 7.4489881E+001, 1.2202752E+001, 5.2089970E-002, 4.4623916E+000, 1.3075590E-001, 1.0208692E+002, 7.7603148E+001, 1.1655466E+001, 5.5375579E-002, 4.7414080E+000, 1.2190494E-001
 2.2301711E+002, 1.8307053E+002, 1.5715259E+002, 9.9556777E+000, 6.1281128E-002, 5.2415787E+000, 1.3232665E-001, 1.6052985E+002, 8.7957473E+001, 1.1276248E+001, 5.7530193E-002, 4.9243418E+000, 1.3376859E-001, 1.1466080E+002, 8.4723772E+001, 1.1881042E+001, 5.4049142E-002, 4.6287746E+000, 1.2803763E-001, 1.1834390E+002, 8.2947973E+001, 1.1774928E+001, 5.4690781E-002, 4.6832645E+000, 1.2819800E-001, 1.1158203E+002, 7.5568105E+001, 1.2142053E+001, 5.2459629E-002, 4.4937850E+000, 1.2998024E-001, 1.0324107E+002, 7.9488429E+001, 1.1620749E+001, 5.5569863E-002, 4.7579025E+000, 1.2163125E-001
 2.2402517E+002, 1.7625041E+002, 1.6223176E+002, 9.9640813E+000, 6.1296719E-002, 5.2429232E+000, 1.3202662E-001, 1.6701881E+002, 8.8328594E+001, 1.1263851E+001, 5.7548210E-002, 4.9258542E+000, 1.3376141E-001, 1.1326024E+002, 8.5339334E+001, 1.1884367E+001, 5.4028696E-002, 4.6270382E+000, 1.2829290E-001, 1.1793780E+002, 8.2169335E+001, 1.1749757E+001, 5.4831355E-002, 4.6951989E+000, 1.2789623E-001, 1.1470259E+002, 7.6991266E+001, 1.2140496E+001, 5.2469115E-002, 4.4945905E+000, 1.3029889E-001, 1.0698174E+002, 8.0678710E+001, 1.1609690E+001, 5.5633898E-002, 4.7633396E+000, 1.2181588E-001
 2.2502176E+002, 1.6974400E+002, 1.5185451E+002, 9.9759224E+000, 6.1299481E-002, 5.2431806E+000, 1.3157484E-001, 1.6349167E+002, 8.7024863E+001, 1.1187226E+001, 5.7846883E-002, 4.9511678E+000, 1.3271445E-001, 1.1301430E+002, 8.5742362E+001, 1.1881254E+001, 5.4047643E-002, 4.6286473E+000, 1.2847664E-001, 1.1752544E+002, 8.1985144E+001, 1.1754094E+001, 5.4801530E-002, 4.6926650E+000, 1.2764184E-001, 1.1714309E+002, 7.7786105E+001, 1.2094936E+001, 5.2746567E-002, 4.5181533E+000, 1.3044332E-001, 1.0831300E+002, 8.1013645E+001, 1.1600813E+001, 5.5678611E-002, 4.7671341E+000, 1.2176012E-001
 2.2601535E+002, 1.6635305E+002, 1.5079150E+002, 9.9687309E+000, 6.1173279E-002, 5.2324109E+000, 1.3166488E-001, 1.6304294E+002, 8.2190378E+001, 1.1209751E+001, 5.7734175E-002, 4.9416035E+000, 1.3258227E-001, 1.1456548E+002, 8.6013053E+001, 1.1871615E+001, 5.4106416E-002, 4.6336386E+000, 1.2833308E-001, 1.1572046E+002, 8.2263909E+001, 1.1756643E+001, 5.4785733E-002, 4.6913234E+000, 1.2730040E-001, 1.1313714E+002, 7.8267110E+001, 1.2084629E+001, 5.2809034E-002, 4.5234582E+000, 1.3069782E-001, 1.0243917E+002, 8.0917191E+001, 1.1590957E+001, 5.5730016E-002, 4.7714969E+000, 1.2152384E-001
 2.2703391E+002, 1.6678344E+002, 1.5443928E+002, 9.9817044E+000, 6.1215153E-002, 5.2360040E+000, 1.3151854E-001, 1.5562828E+002, 7.8671003E+001, 1.1232564E+001, 5.7611890E-002, 4.9312235E+000, 1.3259770E-001, 1.1435676E+002, 8.5733281E+001, 1.1860885E+001, 5.4168615E-002, 4.6389199E+000, 1.2787363E-001, 1.1376495E+002, 8.2149667E+001, 1.1763549E+001, 5.4747208E-002, 4.6880527E+000, 1.2711283E-001, 1.0990782E+002, 7.9228257E+001, 1.2059731E+001, 5.2960008E-002, 4.5362795E+000, 1.3051282E-001, 1.0568878E+002, 8.0406907E+001, 1.1601040E+001, 5.5673547E-002, 4.7667029E+000, 1.2136083E-001
 2.2801849E+002, 1.6560348E+002, 1.5024968E+002, 9.9583697E+000, 6.1067595E-002, 5.2233841E+000, 1.3041213E-001, 1.5636632E+002, 7.8069730E+001, 1.1204684E+001, 5.7672912E-002, 4.9363726E+000, 1.3195362E-001, 1.1365235E+002, 8.4492020E+001, 1.1853132E+001, 5.4210285E-002, 4.6424570E+000, 1.2756746E-001, 1.1248849E+002, 8.1860172E+001, 1.1764387E+001, 5.4743224E-002, 4.6877147E+000, 1.2707865E-001, 1.0958737E+002, 8.0429007E+001, 1.1955880E+001, 5.3592192E-002, 4.5899677E+000, 1.2925763E-001, 1.0821459E+002, 7.9484671E+001, 1.1603470E+001, 5.5653041E-002, 4.7649596E+000, 1.2089673E-001
 2.2902095E+002, 1.6359446E+002, 1.4427109E+002, 9.9772617E+000, 6.1233496E-002, 5.2375591E+000, 1.2752275E-001, 1.5236882E+002, 8.0360857E+001, 1.1249599E+001, 5.7451279E-002, 4.9175662E+000, 1.3045088E-001, 1.1311964E+002, 8.2473311E+001, 1.1850728E+001, 5.4223752E-002, 4.6436003E+000, 1.2775612E-001, 1.1095077E+002, 8.1279529E+001, 1.1754346E+001, 5.4799772E-002, 4.6925156E+000, 1.2692572E-001, 1.0903466E+002, 8.1038540E+001, 1.1898694E+001, 5.3940517E-002, 4.6195493E+000, 1.2807018E-001, 1.0457160E+002, 7.8787203E+001, 1.1580733E+001, 5.5773619E-002, 4.7751942E+000, 1.2046948E-001
 2.3002223E+002, 1.6386203E+002, 1.4276212E+002, 9.9946288E+000, 6.1342993E-002, 5.2469240E+000, 1.2725246E-001, 1.4673166E+002, 8.3560369E+001, 1.1303661E+001, 5.7190764E-002, 4.8954630E+000, 1.2923708E-001, 1.1159323E+002, 8.0759380E+001, 1.1864414E+001, 5.4143179E-002, 4.6367585E+000, 1.2807891E-001, 1.0892766E+002, 8.0776926E+001, 1.1686235E+001, 5.5187268E-002, 4.7254154E+000, 1.2601328E-001, 1.0791561E+002, 8.0379205E+001, 1.1840906E+001, 5.4278754E-002, 4.6482700E+000, 1.2719819E-001, 1.0026840E+002, 7.8968043E+001, 1.1569183E+001, 5.5835991E-002, 4.7804888E+000, 1.2039975E-001
 2.3102352E+002, 1.6180229E+002, 1.4002353E+002, 9.9986784E+000, 6.1369414E-002, 5.2491834E+000, 1.2718481E-001, 1.5160355E+002, 8.5364278E+001, 1.1266480E+001, 5.7301179E-002, 4.9048045E+000, 1.2904871E-001, 1.1026166E+002, 8.0753165E+001, 1.1899512E+001, 5.3934394E-002, 4.6190289E+000, 1.2806599E-001, 1.0782408E+002, 8.0800320E+001, 1.1601295E+001, 5.5673731E-002, 4.7667190E+000, 1.2479868E-001, 1.0675638E+002, 7.8849457E+001, 1.1779732E+001, 5.4638131E-002, 4.6787861E+000, 1.2593113E-001, 9.8427991E+001, 7.9744914E+001, 1.1568383E+001, 5.5838528E-002, 4.7807035E+000, 1.2054529E-001
 2.3201727E+002, 1.6406794E+002, 1.4074896E+002, 9.9701520E+000, 6.1166539E-002, 5.2318391E+000, 1.2848291E-001, 1.5256312E+002, 8.4032858E+001, 1.1205047E+001, 5.7514144E-002, 4.9228413E+000, 1.2924761E-001, 1.0948623E+002, 8.2577814E+001, 1.1885058E+001, 5.4019489E-002, 4.6262547E+000, 1.2756223E-001, 1.0723119E+002, 8.1333380E+001, 1.1583190E+001, 5.5772608E-002, 4.7751127E+000, 1.2439018E-001, 1.0596613E+002, 7.7857017E+001, 1.1836409E+001, 5.4299337E-002, 4.6500159E+000, 1.2571305E-001, 9.7417306E+001, 7.9941821E+001, 1.1577629E+001, 5.5783493E-002, 4.7760301E+000, 1.2108763E-001
 2.3302070E+002, 1.6219028E+002, 1.4425982E+002, 9.9659010E+000, 6.0977416E-002, 5.2157121E+000, 1.2890218E-001, 1.4653343E+002, 8.3568755E+001, 1.1134893E+001, 5.7801187E-002, 4.9471756E+000, 1.2997243E-001, 1.0792726E+002, 8.4447093E+001, 1.1775469E+001, 5.4655680E-002, 4.6802739E+000, 1.2642880E-001, 1.0649322E+002, 8.1666320E+001, 1.1589300E+001, 5.5730455E-002, 4.7715313E+000, 1.2428473E-001, 1.0595626E+002, 7.8294850E+001, 1.1825864E+001, 5.4370552E-002, 4.6560659E+000, 1.2588725E-001, 9.6621310E+001, 7.9980172E+001, 1.1587660E+001, 5.5729696E-002, 4.7714636E+000, 1.2212821E-001
 2.3402815E+002, 1.5977634E+002, 1.4400168E+002, 9.9843297E+000, 6.1017049E-002, 5.2191244E+000, 1.2689274E-001, 1.5456464E+002, 8.3575276E+001, 1.1112712E+001, 5.7851359E-002, 4.9514105E+000, 1.3108630E-001, 1.0785813E+002, 8.4478844E+001, 1.1748711E+001, 5.4810283E-002, 4.6934010E+000, 1.2587423E-001, 1.0606994E+002, 8.0412680E+001, 1.1602071E+001, 5.5651010E-002, 4.7647839E+000, 1.2416367E-001, 1.0529161E+002, 7.9143216E+001, 1.1796475E+001, 5.4543953E-002, 4.6707903E+000, 1.2614956E-001, 9.7772308E+001, 7.9432506E+001, 1.1631729E+001, 5.5458348E-002, 4.7484184E+000, 1.2365731E-001
 2.3501589E+002, 1.6026122E+002, 1.4004949E+002, 1.0003039E+001, 6.1170481E-002, 5.2322363E+000, 1.2594164E-001, 1.5085165E+002, 8.1803343E+001, 1.1129768E+001, 5.7729162E-002, 4.9410273E+000, 1.3065843E-001, 1.0565073E+002, 8.3348512E+001, 1.1839121E+001, 5.4276630E-002, 4.6480856E+000, 1.2619464E-001, 1.0528531E+002, 7.7980782E+001, 1.1609117E+001, 5.5603579E-002, 4.7607544E+000, 1.2402830E-001, 1.0685641E+002, 7.9600784E+001, 1.1743228E+001, 5.4848119E-002, 4.6966156E+000, 1.2563992E-001, 9.8678102E+001, 7.9952050E+001, 1.1682689E+001, 5.5133748E-002, 4.7208473E+000, 1.2440818E-001
 2.3600526E+002, 1.5658856E+002, 1.3654189E+002, 1.0023065E+001, 6.1244238E-002, 5.2385600E+000, 1.2573011E-001, 1.4690146E+002, 8.1017410E+001, 1.1195957E+001, 5.7400654E-002, 4.9131515E+000, 1.3072509E-001, 1.0479701E+002, 8.2503524E+001, 1.1873465E+001, 5.4070700E-002, 4.6305980E+000, 1.2681192E-001, 1.0419368E+002, 7.7080608E+001, 1.1600529E+001, 5.5649950E-002, 4.7646906E+000, 1.2407806E-001, 1.0589353E+002, 7.9730191E+001, 1.1699536E+001, 5.5096532E-002, 4.7177067E+000, 1.2485805E-001, 9.7653573E+001, 8.0195486E+001, 1.1636018E+001, 5.5383371E-002, 4.7420360E+000, 1.2305686E-001
 2.3701096E+002, 1.5805552E+002, 1.3455135E+002, 1.0020871E+001, 6.1224893E-002, 5.2369071E+000, 1.2550942E-001, 1.4332567E+002, 8.2192940E+001, 1.1183965E+001, 5.7365465E-002, 4.9101300E+000, 1.3007255E-001, 1.0635783E+002, 8.2297716E+001, 1.1823971E+001, 5.4353428E-002, 4.6546030E+000, 1.2711894E-001, 1.0366401E+002, 7.8256648E+001, 1.1592306E+001, 5.5693475E-002, 4.7683850E+000, 1.2395463E-001, 1.0454323E+002, 7.9444082E+001, 1.1731904E+001, 5.4901737E-002, 4.7011644E+000, 1.2495857E-001, 9.6850360E+001, 8.2673243E+001, 1.1579809E+001, 5.5705324E-002, 4.7693716E+000, 1.2252220E-001
 2.3805620E+002, 1.5950529E+002, 1.3507136E+002, 9.9473192E+000, 6.0814834E-002, 5.2018205E+000, 1.2644862E-001, 1.3825260E+002, 8.4767341E+001, 1.1161081E+001, 5.7419958E-002, 4.9147319E+000, 1.2955359E-001, 1.0660402E+002, 8.2175730E+001, 1.1807074E+001, 5.4451032E-002, 4.6628904E+000, 1.2666185E-001, 1.0283872E+002, 8.1051180E+001, 1.1596098E+001, 5.5655924E-002, 4.7651916E+000, 1.2381325E-001, 1.0337503E+002, 7.8930204E+001, 1.1738566E+001, 5.4863459E-002, 4.6979144E+000, 1.2510108E-001, 9.7115540E+001, 8.3686424E+001, 1.1866525E+001, 5.4090610E-002, 4.6322819E+000, 1.2683378E-001
 2.3904798E+002, 1.5053236E+002, 1.4032530E+002, 9.8821342E+000, 6.0431319E-002, 5.1690118E+000, 1.2832995E-001, 1.3773713E+002, 8.6003719E+001, 1.1254657E+001, 5.7009997E-002, 4.8799648E+000, 1.2929131E-001, 1.0481480E+002, 8.2425178E+001, 1.1822705E+001, 5.4368067E-002, 4.6558483E+000, 1.2599308E-001, 1.0206183E+002, 8.4103803E+001, 1.1610550E+001, 5.5570797E-002, 4.7579631E+000, 1.2383227E-001, 1.0232522E+002, 7.8459971E+001, 1.1709305E+001, 5.5024403E-002, 4.7115773E+000, 1.2510603E-001, 9.8379065E+001, 8.4882540E+001, 1.1912992E+001, 5.3815506E-002, 4.6089211E+000, 1.2688420E-001
 2.4002144E+002, 1.4921430E+002, 1.4038526E+002, 9.8883286E+000, 6.0448168E-002, 5.1704594E+000, 1.2886264E-001, 1.3948032E+002, 8.7772637E+001, 1.1339363E+001, 5.6682359E-002, 4.8521976E+000, 1.2960449E-001, 1.0245264E+002, 8.3187954E+001, 1.1886716E+001, 5.3993298E-002, 4.6240255E+000, 1.2662926E-001, 1.0027502E+002, 8.6770601E+001, 1.1598406E+001, 5.5626755E-002, 4.7627098E+000, 1.2361746E-001, 1.0098029E+002, 7.7774374E+001, 1.1704222E+001, 5.5045180E-002, 4.7133386E+000, 1.2497906E-001, 9.8836249E+001, 8.5839032E+001, 1.1895491E+001, 5.3913635E-002, 4.6172522E+000, 1.2667468E-001
 2.4102093E+002, 1.4878339E+002, 1.3860440E+002, 9.9000267E+000, 6.0493346E-002, 5.1743318E+000, 1.2866384E-001, 1.3547917E+002, 8.9252640E+001, 1.1293519E+001, 5.6837602E-002, 4.8653437E+000, 1.2966574E-001, 1.0078114E+002, 8.4746394E+001, 1.1928001E+001, 5.3747862E-002, 4.6031837E+000, 1.2736911E-001, 9.8905039E+001, 8.8297452E+001, 1.1588672E+001, 5.5656196E-002, 4.7652010E+000, 1.2415165E-001, 9.9798999E+001, 7.6576790E+001, 1.1761506E+001, 5.4713984E-002, 4.6852172E+000, 1.2540792E-001, 9.7994015E+001, 8.6413613E+001, 1.1850592E+001, 5.4163636E-002, 4.6384763E+000, 1.2609190E-001
 2.4202841E+002, 1.4482247E+002, 1.3253875E+002, 9.9140896E+000, 6.0616043E-002, 5.1848155E+000, 1.2661607E-001, 1.3264685E+002, 8.9313734E+001, 1.1232939E+001, 5.7081047E-002, 4.8859800E+000, 1.2929185E-001, 1.0090482E+002, 8.7000592E+001, 1.1932669E+001, 5.3720124E-002, 4.6008283E+000, 1.2759730E-001, 1.0058951E+002, 8.8210579E+001, 1.1666154E+001, 5.5205723E-002, 4.7269510E+000, 1.2732446E-001, 9.8888928E+001, 7.6229054E+001, 1.1909144E+001, 5.3852665E-002, 4.6120810E+000, 1.2733307E-001, 9.7165744E+001, 8.7462748E+001, 1.1896799E+001, 5.3898034E-002, 4.6159249E+000, 1.2688088E-001
 2.4300951E+002, 1.4134873E+002, 1.3133281E+002, 9.9423764E+000, 6.0755207E-002, 5.1967292E+000, 1.2526352E-001, 1.3340993E+002, 8.7145301E+001, 1.1181209E+001, 5.7274511E-002, 4.9023728E+000, 1.2875449E-001, 1.0175812E+002, 8.8310452E+001, 1.1912189E+001, 5.3838013E-002, 4.6108379E+000, 1.2744856E-001, 1.0524798E+002, 8.7969972E+001, 1.1754942E+001, 5.4721730E-002, 4.6858652E+000, 1.3006093E-001, 9.8399414E+001, 7.7855407E+001, 1.1937485E+001, 5.3693256E-002, 4.5985472E+000, 1.2706268E-001, 9.8564536E+001, 8.8927474E+001, 1.1769821E+001, 5.4595378E-002, 4.6751238E+000, 1.2616109E-001
 2.4404564E+002, 1.4024343E+002, 1.3001009E+002, 9.9332687E+000, 6.0638054E-002, 5.1867273E+000, 1.2530672E-001, 1.3339356E+002, 8.6439591E+001, 1.1185759E+001, 5.7194870E-002, 4.8955934E+000, 1.2799443E-001, 1.0356484E+002, 8.7427148E+001, 1.1887876E+001, 5.3974216E-002, 4.6224014E+000, 1.2709663E-001, 1.0841321E+002, 8.8170690E+001, 1.1763491E+001, 5.4647549E-002, 4.6795586E+000, 1.2927122E-001, 9.7375305E+001, 7.9425117E+001, 1.1876643E+001, 5.4056121E-002, 4.6293613E+000, 1.2555973E-001, 1.0015201E+002, 9.0794137E+001, 1.1592775E+001, 5.5558949E-002, 4.7569201E+000, 1.2314364E-001
